# TEMPERATURE = 2.500000e+01
# FREQ WR(AV) WI(AV)
8.91250938134e+02 -1.70403356651e-01 4.14876171764e-01
9.12010839356e+02 -1.63852828044e-01 4.21941645039e-01
9.33254300797e+02 -1.57078947512e-01 4.29020518703e-01
9.54992586021e+02 -1.50077647687e-01 4.36105782598e-01
9.77237220956e+02 -1.42845081908e-01 4.43190058640e-01
1.00000000000e+03 -1.35377651736e-01 4.50265602104e-01
1.02329299228e+03 -1.27672035370e-01 4.57324304888e-01
1.04712854805e+03 -1.19725216822e-01 4.64357700881e-01
1.07151930524e+03 -1.11534515718e-01 4.71356973611e-01
1.09647819614e+03 -1.03097617548e-01 4.78312966294e-01
1.12201845430e+03 -9.44126041939e-02 4.85216194428e-01
1.14815362150e+03 -8.54779845086e-02 4.92056861055e-01
1.17489755494e+03 -7.62927247330e-02 4.98824874778e-01
1.20226443462e+03 -6.68562784955e-02 5.05509870637e-01
1.23026877081e+03 -5.71686161282e-02 5.12101233902e-01
1.25892541179e+03 -4.72302530162e-02 5.18588126816e-01
1.28824955169e+03 -3.70422766803e-02 5.24959518305e-01
1.31825673856e+03 -2.66063722814e-02 5.31204216641e-01
1.34896288259e+03 -1.59248462304e-02 5.37310904985e-01
1.38038426460e+03 -5.00064757380e-03 5.43268179755e-01
1.41253754462e+03 6.16261317362e-03 5.49064591653e-01
1.44543977075e+03 1.75606480640e-02 5.54688689214e-01
1.47910838817e+03 2.91884789445e-02 5.60129064669e-01
1.51356124844e+03 4.10404281760e-02 5.65374401853e-01
1.54881661891e+03 5.31101131244e-02 5.70413525898e-01
1.58489319246e+03 6.53904446887e-02 5.75235454370e-01
1.62181009736e+03 7.78736300871e-02 5.79829449495e-01
1.65958690744e+03 9.05511801024e-02 5.84185071064e-01
1.69824365246e+03 1.03413920934e-01 5.88292229611e-01
1.73780082875e+03 1.16452010767e-01 5.92141239390e-01
1.77827941004e+03 1.29654961116e-01 5.95722870686e-01
1.81970085861e+03 1.43011662941e-01 5.99028400972e-01
1.86208713666e+03 1.56510417498e-01 6.02049664412e-01
1.90546071796e+03 1.70138971794e-01 6.04779099210e-01
1.94984459976e+03 1.83884558496e-01 6.07209792323e-01
1.99526231497e+03 1.97733940053e-01 6.09335521045e-01
2.04173794467e+03 2.11673456751e-01 6.11150791033e-01
2.08929613085e+03 2.25689078356e-01 6.12650870314e-01
2.13796208950e+03 2.39766458955e-01 6.13831818934e-01
2.18776162395e+03 2.53890994556e-01 6.14690513856e-01
2.23872113857e+03 2.68047882966e-01 6.15224668860e-01
2.29086765277e+03 2.82222185430e-01 6.15432849182e-01
